Title;Source;DOI;Year Published;WOS number
Harmful and parasitic unicellular eukaryotes persist in a shallow lake under reconstruction (L. Karla, Greece);HYDROBIOLOGIA;10.1007/s10750-013-1604-8;2013;WOS:000324636600006
Habitat and distribution of post-recruit life stages of the squid Loligo forbesii;DEEP-SEA RESEARCH PART II-TOPICAL STUDIES IN OCEANOGRAPHY;10.1016/j.dsr2.2013.03.039;2013;WOS:000328592400016
Long-term changes of fisheries landings in enclosed gulf lagoons (Amvrakikos gulf, W Greece): Influences of fishing and other human impacts;ESTUARINE COASTAL AND SHELF SCIENCE;10.1016/j.ecss.2013.07.004;2013;WOS:000325305400005
First biological measurements of deep-sea corals from the Red Sea;SCIENTIFIC REPORTS;10.1038/srep02802;2013;WOS:000325134500001
Palaeoenvironmental evolution and sea-level changes in the coastal area of NE Lemnos Island (Greece) during the Holocene;QUATERNARY INTERNATIONAL;10.1016/j.quaint.2012.06.024;2013;WOS:000325306800011
Evaluation of the in Vitro Anti-Atherogenic Properties of Lipid Fractions of Olive Pomace, Olive Pomace Enriched Fish Feed and Gilthead Sea Bream (Sparus aurata) Fed with Olive Pomace Enriched Fish Feed;MARINE DRUGS;10.3390/md11103676;2013;WOS:000328622500006
Mesoscale spatio-temporal dynamics of demersal assemblages of the Eastern Ionian Sea in relationship with natural and fisheries factors;AQUATIC LIVING RESOURCES;10.1051/alr/2013067;2013;WOS:000328896400011
Evidence-based management to regulate the impact of tourism at a key marine turtle rookery on Zakynthos Island, Greece;ORYX;10.1017/S0030605312000385;2013;WOS:000324930600024
A note on climate change adaptation for seaports: a challenge for global ports, a challenge for global society;CLIMATIC CHANGE;10.1007/s10584-013-0843-z;2013;WOS:000324830500001
Lateral line deformities in wild and farmed sea bass (Dicentrarchus labrax, L.) and sea bream (Sparus aurata, L.);JOURNAL OF APPLIED ICHTHYOLOGY;10.1111/jai.12248;2013;WOS:000324067600010
Diet of the Atlantic bonito Sarda sarda (Bloch, 1793) in the Northeast Aegean Sea;JOURNAL OF APPLIED ICHTHYOLOGY;10.1111/jai.12164;2013;WOS:000324067600012
Cadmium versus copper toxicity: Insights from an integrated dissection of protein synthesis pathway in the digestive glands of mussel Mytilus galloprovincialis;JOURNAL OF HAZARDOUS MATERIALS;10.1016/j.jhazmat.2013.05.031;2013;WOS:000324563500033
Tissue distribution and field evaluation of caprylic acid against natural infections of Sparicotyle chrysophrii in cage-reared gilthead sea bream Sparus aurata;AQUACULTURE;10.1016/j.aquaculture.2013.05.012;2013;WOS:000323554900002
Substrate dependent talitrid amphipods from fragmented beaches on the north coast of Crete (Crustacea, Amphipoda, Talitridae), including a redefinition of the genus Orchestia and descriptions of Orchestia xylino sp nov and Cryptorchestia gen. nov.;ZOOTAXA;;2013;WOS:000323889500001
Comments on the neotectonics of the coastal zone of western Messenia based on luminescence dating and geoarchaeological evidence;ZEITSCHRIFT FUR GEOMORPHOLOGIE;10.1127/0372-8854/2013/S-00143;2013;WOS:000327569200004
Numerical simulation of wave-induced morphology evolution;PROCEEDINGS OF THE INSTITUTION OF CIVIL ENGINEERS-MARITIME ENGINEERING;10.1680/maen.07.00008;2013;WOS:000325396900004
Western Greece and Ionian Sea petroleum systems;AAPG BULLETIN;10.1306/02221312113;2013;WOS:000324348000008
A spatiotemporal study of bacterial community profiles associated with Atlantic bluefin tuna larvae, Thunnus thynnus L., in three Mediterranean hatcheries;AQUACULTURE RESEARCH;10.1111/j.1365-2109.2012.03158.x;2013;WOS:000323930400003
Sessile biota fouling farmed mussels: diversity, spatio-temporal patterns, and implications for the basibiont;JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM;10.1017/S0025315412001932;2013;WOS:000322960700016
Evaluation of processes occurring in the bottom nepheloid layer (BNL) of an eastern Mediterranean area using Th-234/U-238 disequilibria;ENVIRONMENTAL MONITORING AND ASSESSMENT;10.1007/s10661-013-3087-5;2013;WOS:000322485500002
Monthly migration of a tectonic seismic swarm detected by DInSAR: southwest Peloponnese, Greece;GEOPHYSICAL JOURNAL INTERNATIONAL;10.1093/gji/ggt196;2013;WOS:000323442800004
Household adaptation and intention to adapt to coastal flooding in the Axios - Loudias - Aliakmonas National Park, Greece;OCEAN & COASTAL MANAGEMENT;10.1016/j.ocecoaman.2013.05.008;2013;WOS:000323468000005
Population dynamics of two caprellid species (Crustaceae: Amphipoda: Caprellidae) from shallow hard bottom assemblages;MARINE BIODIVERSITY;10.1007/s12526-013-0149-4;2013;WOS:000323258000008
The Effect of Beach Rock Formation on the Morphological Evolution of a Beach. The Case Study of an Eastern Mediterranean Beach: Ammoudara, Greece;JOURNAL OF COASTAL RESEARCH;10.2112/SI_69_5;2013;WOS:000326954600005
PALEOENVIRONMENTAL AND PALEOCLIMATIC IMPLICATIONS OF ENHANCED HOLOCENE DISCHARGE FROM THE MISSISSIPPI RIVER BASED ON THE SEDIMENTOLOGY AND GEOCHEMISTRY OF A DEEP CORE (JPC-26) FROM THE GULF OF MEXICO;PALAIOS;10.2110/palo.2012.p12-060r;2013;WOS:000333548500004
Differentiating the wild or farmed origin of Mediterranean fish: a review of tools for sea bream and sea bass;REVIEWS IN AQUACULTURE;10.1111/raq.12006;2013;WOS:000323729000002
Anthropogenic disturbance of coastal habitats promotes the spread of the introduced scleractinian coral Oculina patagonica in the Mediterranean Sea;BIOLOGICAL INVASIONS;10.1007/s10530-013-0424-0;2013;WOS:000322576600007
Assessing the short-term variability of bacterial composition in background aerosols of the Eastern Mediterranean during a rapid change of meteorological conditions;AEROBIOLOGIA;10.1007/s10453-013-9295-1;2013;WOS:000321583100012
Consumption rates and digestibility of four food items by the marine gastropod Charonia seguenzae (Aradas & Benoit, 1870);JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY;10.1016/j.jembe.2013.04.019;2013;WOS:000323139200002
The changing architecture of sea-level lowstand deposits across the Mid-Pleistocene Transition: South Evoikos Gulf, Greece;QUATERNARY SCIENCE REVIEWS;10.1016/j.quascirev.2013.04.018;2013;WOS:000322356400008
Spatial distribution and mobility of organic carbon (POC and DOC) in a coastal Mediterranean environment (Saronikos Gulf, Greece) during 2007-2009 period;ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH;10.1007/s11356-013-1589-x;2013;WOS:000321908600059
The amphipod (Crustacea: Peracarida) fauna of the Aegean Sea, and comparison with those of the neighbouring seas;JOURNAL OF THE MARINE BIOLOGICAL ASSOCIATION OF THE UNITED KINGDOM;10.1017/S002531541200183X;2013;WOS:000321510200014
Downscaling the marine modelling effort: Development, application and assessment of a 3D ecosystem model implemented in a small coastal area;ESTUARINE COASTAL AND SHELF SCIENCE;10.1016/j.ecss.2013.04.003;2013;WOS:000320637400005
Sedimentation of submarine fan deposits in the Pindos foreland basin, from late Eocene to early Oligocene, west Peloponnesus peninsula, SW Greece;GEOLOGICAL JOURNAL;10.1002/gj.2450;2013;WOS:000329248700003
MONITORING CHANGES IN SANDY BEACHES IN TEMPERATE AREAS THROUGH SANDHOPPERS' ADAPTATIONS;CRUSTACEANA;10.1163/15685403-00003206;2013;WOS:000325058700010
New records of rare deep-water fish species in the Eastern Ionian Sea (Mediterranean Sea);JOURNAL OF NATURAL HISTORY;10.1080/00222933.2013.775372;2013;WOS:000322211100001
Installation, operation and evaluation of a submerged cage at 45M depth in crete for the rearing of red porgy Pagrus pagrus;AQUACULTURE RESEARCH;10.1111/j.1365-2109.2012.03119.x;2013;WOS:000321464600004
Seasonal variations of cellular stress response of the gilthead sea bream (Sparus aurata);JOURNAL OF COMPARATIVE PHYSIOLOGY B-BIOCHEMICAL SYSTEMIC AND ENVIRONMENTAL PHYSIOLOGY;10.1007/s00360-012-0735-y;2013;WOS:000320733500004
A 3-D density model of Greece constrained by gravity and seismic data;GEOPHYSICAL JOURNAL INTERNATIONAL;10.1093/gji/ggt059;2013;WOS:000320462300001
Metal levels in sediments and transplanted mussels in Pagassitikos Gulf (Aegean Sea, Eastern Mediterranean);ENVIRONMENTAL MONITORING AND ASSESSMENT;10.1007/s10661-012-3008-z;2013;WOS:000319753600058
Dysfunctions of the translational machinery in digestive glands of mussels exposed to mercury ions;AQUATIC TOXICOLOGY;10.1016/j.aquatox.2013.02.014;2013;WOS:000319647800004
Seasonal Variations and Structure of the Molluscan Assemblage in the Canakkale Strait (Turkey);ACTA ZOOLOGICA BULGARICA;;2013;WOS:000321603700012
Effects of habitat and substrate complexity on shallow sublittoral fish assemblages in the Cyclades Archipelago, North-eastern Mediterranean sea;MEDITERRANEAN MARINE SCIENCE;10.12681/mms.318;2013;WOS:000320294500008
IMAS-Fish: Integrated Management System to support the sustainability of Greek Fishery resources. A multidisciplinary web-based database management system: implementation, capabilities, utilization and future prospects for fisheries stakeholders;MEDITERRANEAN MARINE SCIENCE;10.12681/mms.324;2013;WOS:000320294500014
Comparative distribution of the fan mussel Atrina fragilis (Bivalvia, Pinnidae) in protected and trawled areas of the north Aegean Sea (Thermaikos Gulf);MEDITERRANEAN MARINE SCIENCE;10.12681/mms.317;2013;WOS:000320294500015
Do the visual conditions at the point of escape affect European sea bass escape behaviour?;MEDITERRANEAN MARINE SCIENCE;10.12681/mms.360;2013;WOS:000320294500021
Zooplankton diversity and distribution in a deep and anoxic Mediterranean coastal lake;MEDITERRANEAN MARINE SCIENCE;10.12681/mms.332;2013;WOS:000320294500022
Enhanced intestinal epithelial barrier health status on European sea bass (Dicentrarchus labrax) fed mannan oligosaccharides;FISH & SHELLFISH IMMUNOLOGY;10.1016/j.fsi.2013.03.351;2013;WOS:000319646100012
Particulate and dissolved primary production along a pronounced hydrographic and trophic gradient (Turkish Straits System-NE Aegean Sea);JOURNAL OF MARINE SYSTEMS;10.1016/j.jmarsys.2013.02.009;2013;WOS:000319239200001
Expression of Developmental-Stage-Specific Genes in the Gilthead Sea Bream Sparus aurata L.;MARINE BIOTECHNOLOGY;10.1007/s10126-012-9486-8;2013;WOS:000317845500004
First record of Dipolydora blakei (Annelida: Spionidae) from Europe: Greece, Mediterranean Sea;MEDITERRANEAN MARINE SCIENCE;10.12681/mms.322;2013;WOS:000320294500003
Zooplankton and environmental factors of a recovering eutrophic lake (Lysimachia Lake, Western Greece);BIOLOGIA;10.2478/s11756-013-0171-9;2013;WOS:000317645900013
Hydrodynamic response of Thassos Passage (N. Aegean Sea) to Nestos River discharge and meteorological forcing;CONTINENTAL SHELF RESEARCH;10.1016/j.csr.2013.04.003;2013;WOS:000320824900005
Twenty years later - Atrazine concentrations in selected coastal waters of the Mediterranean and the Baltic Sea;MARINE POLLUTION BULLETIN;10.1016/j.marpolbul.2013.02.018;2013;WOS:000320072400025
Skeletal anomalies in reared European fish larvae and juveniles. Part 1: normal and anomalous skeletogenic processes;REVIEWS IN AQUACULTURE;10.1111/raq.12015;2013;WOS:000319523400004
What determines growth potential and juvenile quality of farmed fish species?;REVIEWS IN AQUACULTURE;10.1111/raq.12020;2013;WOS:000319523400006
Disconnects in EU and Greek fishery policies and practices in the eastern Aegean Sea and impacts on Posidonia oceanica meadows;OCEAN & COASTAL MANAGEMENT;10.1016/j.ocecoaman.2013.02.008;2013;WOS:000318388700012
Starvation and re-feeding affect Hsp expression, MAPK activation and antioxidant enzymes activity of European Sea Bass (Dicentrarchus labrax);COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY A-MOLECULAR & INTEGRATIVE PHYSIOLOGY;10.1016/j.cbpa.2013.02.019;2013;WOS:000317638000011
Evidence-based marine protected area planning for a highly mobile endangered marine vertebrate;BIOLOGICAL CONSERVATION;10.1016/j.biocon.2013.03.004;2013;WOS:000320418000011
Palaeoecological and sedimentological characteristics of the Lower Tortonian scleractinian reef corals of Gavdos Island, southern Greece;GEOBIOS;10.1016/j.geobios.2012.12.001;2013;WOS:000322606100007
Skeletal anomalies in reared European fish larvae and juveniles. Part 2: main typologies, occurrences and causative factors;REVIEWS IN AQUACULTURE;10.1111/raq.12016;2013;WOS:000319523400005
Fantastically plastic: fish larvae equipped for a new world;REVIEWS IN AQUACULTURE;10.1111/raq.12034;2013;WOS:000319523400008
Microbiology and immunology of fish larvae;REVIEWS IN AQUACULTURE;10.1111/j.1753-5131.2012.01082.x;2013;WOS:000319523400001
Holocene record of environmental changes and palaeoclimatic implications in Alykes Lagoon, Zakynthos Island, western Greece, Mediterranean Sea;QUATERNARY INTERNATIONAL;10.1016/j.quaint.2012.04.026;2013;WOS:000317810300017
Ontogeny of the digestive system of meagre Argyrosomus regius reared in a mesocosm, and quantitative changes of lipids in the liver from hatching to juvenile;AQUACULTURE;10.1016/j.aquaculture.2013.01.012;2013;WOS:000316195600012
Mapping of Surface Ozone Seasonality and Trends Across Europe During 1997-2006 Through Kriging Interpolation to Observational Data;WATER AIR AND SOIL POLLUTION;10.1007/s11270-013-1501-9;2013;WOS:000317619700020
Seasonal variation of trace metal (Mn, Zn, Cu, Pb, Co, Cd) concentrations in compartments of the seagrass Cymodocea nodosa;BOTANICA MARINA;10.1515/bot-2012-0138;2013;WOS:000317001500007
Plastic debris ingested by deep-water fish of the Ionian Sea (Eastern Mediterranean);DEEP-SEA RESEARCH PART I-OCEANOGRAPHIC RESEARCH PAPERS;10.1016/j.dsr.2012.12.008;2013;WOS:000316577800002
Bioaccumulation of metals (Cd, Cu, Zn) by the marine bivalves M-galloprovincialis, P-radiata, V-verrucosa and C-chione in Mediterranean coastal microenvironments: association with metal bioavailability;ENVIRONMENTAL MONITORING AND ASSESSMENT;10.1007/s10661-012-2799-2;2013;WOS:000315736500041
Sources and downward fluxes of polycyclic aromatic hydrocarbons in the open southwestern Black Sea;ORGANIC GEOCHEMISTRY;10.1016/j.orggeochem.2013.01.007;2013;WOS:000318074500008
Thick bottom nepheloid layers in the western Mediterranean generated by deep dense shelf water cascading;PROGRESS IN OCEANOGRAPHY;10.1016/j.pocean.2012.10.003;2013;WOS:000318203700001
Antibacterial effect of Lactococcus lactis subsp lactis on Artemia franciscana nauplii and Dicentrarchus labrax larvae against the fish pathogen Vibrio anguillarum;AQUACULTURE INTERNATIONAL;10.1007/s10499-012-9579-4;2013;WOS:000315353700019
Different phytoplankton descriptors show asynchronous changes in a shallow urban lake (L. Kastoria, Greece) after sewage diversion;FUNDAMENTAL AND APPLIED LIMNOLOGY;10.1127/1863-9135/2013/0362;2013;WOS:000318226900003
Trophic state and oceanographic conditions of Amvrakikos Gulf: evaluation and monitoring;DESALINATION AND WATER TREATMENT;10.1080/19443994.2012.748442;2013;WOS:000316983000049
The Role of Coastal Morphology in Influencing Sea Level Variations Induced by Meteorological Forcing in Micro-tidal Waters: Examples from the Island of Crete (Aegean Sea, Greece);JOURNAL OF COASTAL RESEARCH;10.2112/JCOASTRES-D-11-00085.1;2013;WOS:000316162400003
Time Series Synthetic Aperture Radar Interferometry for Ground Deformation Monitoring over a Small Scale Tectonically Active Deltaic Environment (Mornos, Central Greece);JOURNAL OF COASTAL RESEARCH;10.2112/JCOASTRES-D-11-00106.1;2013;WOS:000316162400007
Catch of pelagic hauls in Mediterranean acoustic surveys: Is it the same between day and night?;SCIENTIA MARINA;10.3989/scimar.03656.21D;2013;WOS:000316105600008
Wave damping over artificial Posidonia oceanica meadow: A large-scale experimental study;COASTAL ENGINEERING;10.1016/j.coastaleng.2012.10.007;2013;WOS:000315614900007
Atmospheric Forcing of the Winter Air-Sea Heat Fluxes over the Northern Red Sea;JOURNAL OF CLIMATE;10.1175/JCLI-D-12-00267.1;2013;WOS:000315571800015
Reproductive biology of the prawn Melicertus kerathurus (Decapoda: Penaeidae) in Thermaikos Gulf (N. Aegean Sea);HELGOLAND MARINE RESEARCH;10.1007/s10152-012-0301-8;2013;WOS:000315444300002
Potential response to climate change of a semi-arid coastal ecosystem in eastern Mediterranean;HYDROBIOLOGIA;10.1007/s10750-012-1384-6;2013;WOS:000314884800008
Ecology of loggerhead marine turtles Caretta caretta in a neritic foraging habitat: movements, sex ratios and growth rates;MARINE BIOLOGY;10.1007/s00227-012-2107-2;2013;WOS:000315275400004
Natural variability and reference conditions: setting type-specific classification boundaries for lagoon macroinvertebrates in the Mediterranean and Black Seas;HYDROBIOLOGIA;10.1007/s10750-012-1273-z;2013;WOS:000314693600022
Sedimentological investigations in a river-influenced tideless coastal embayment: The case of inner continental shelf of the NE Aegean sea;CONTINENTAL SHELF RESEARCH;10.1016/j.csr.2013.01.014;2013;WOS:000317943800008
Comparative study of biochemical and immunological biomarkers in three marine bivalves exposed at a polluted site;ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH;10.1007/s11356-012-1150-3;2013;WOS:000315442500057
Rebuilding Mediterranean fisheries: a new paradigm for ecological sustainability;FISH AND FISHERIES;10.1111/j.1467-2979.2011.00453.x;2013;WOS:000314804600005
Toward an ecosystem approach to fisheries in the Mediterranean Sea: Multi-gear/multi-species implications from an ecosystem model of the Greek Ionian Sea;JOURNAL OF MARINE SYSTEMS;10.1016/j.jmarsys.2012.12.002;2013;WOS:000317162400002
Offshore and onshore seepage of thermogenic gas at Katakolo Bay (Western Greece);CHEMICAL GEOLOGY;10.1016/j.chemgeo.2012.08.011;2013;WOS:000316423200012
Proteomic evaluation of potentiated sulfa treatment on gilthead sea bream (Sparus aurata L.) liver;AQUACULTURE;10.1016/j.aquaculture.2012.11.012;2013;WOS:000313569100006
Environmental Conditioning of Skeletal Anomalies Typology and Frequency in Gilthead Seabream (Sparus aurata L., 1758) Juveniles;PLOS ONE;10.1371/journal.pone.0055736;2013;WOS:000315157200056
Determining the indeterminate: Evolving concepts and methods on the assessment of the fecundity pattern of fishes;FISHERIES RESEARCH;10.1016/j.fishres.2012.05.006;2013;WOS:000325236400004
Feeding strategies of Atherina boyeri (Risso 1810) in a freshwater ecosystem;JOURNAL OF APPLIED ICHTHYOLOGY;10.1111/jai.12012;2013;WOS:000313553400027
Slack regulation compliance in the Mediterranean fisheries: a paradigm from the Greek Aegean Sea demersal trawl fishery, modelling discard ogives;FISHERIES MANAGEMENT AND ECOLOGY;10.1111/j.1365-2400.2012.00860.x;2013;WOS:000313747200003
Assessing the state of Greek marine fisheries resources;FISHERIES MANAGEMENT AND ECOLOGY;10.1111/j.1365-2400.2012.00863.x;2013;WOS:000313747200004
Authigenic carbonate mineral formation in the Pagassitikos palaeolake during the latest Pleistocene, central Greece;GEO-MARINE LETTERS;10.1007/s00367-012-0306-y;2013;WOS:000313791900002
Megacities and Large Urban Agglomerations in the Coastal Zone: Interactions Between Atmosphere, Land, and Marine Ecosystems;AMBIO;10.1007/s13280-012-0343-9;2013;WOS:000313722400003
Small scale fisheries in Europe: A comparative analysis based on a selection of case studies;FISHERIES RESEARCH;10.1016/j.fishres.2012.11.008;2013;WOS:000315843300001
Distribution of relatively rare demersal elasmobranchs in the eastern Mediterranean;ESTUARINE COASTAL AND SHELF SCIENCE;10.1016/j.ecss.2012.09.020;2013;WOS:000315323600006
Hyperbenthic community structure over oligotrophic continental shelves and upper slopes: Crete (South Aegean Sea, NE Mediterranean);ESTUARINE COASTAL AND SHELF SCIENCE;10.1016/j.ecss.2012.11.015;2013;WOS:000315323600018
Numerical and experimental analysis of the hydroelastic behavior of purse seine nets;OCEAN ENGINEERING;10.1016/j.oceaneng.2012.09.022;2013;WOS:000315665100009
Biomarkers in marine mussels, Mytilus galloprovincialis, exposed to environmentally relevant levels of the pesticides, chlorpyrifos and penoxsulam;AQUATIC TOXICOLOGY;10.1016/j.aquatox.2012.09.009;2013;WOS:000315125600036
Loading on stranded ships;COLLISION AND GROUNDING OF SHIPS AND OFFSHORE STRUCTURES;;2013;WOS:000342680100017
Deltaic coastline retreat due to dam construction: The case of the River Alfios mouth area (Kyparissiakos Gulf, Ionian Sea);JOURNAL OF COASTAL RESEARCH;10.2112/SI65-358.1;2013;WOS:000337995600176
The M3A Network of Open Ocean Observatories in the Mediterranean Sea;OCEANS-IEEE;;2013;WOS:000335313100055
Monitoring the Oceanic Environment Through Passive Underwater Acoustics;OCEANS-IEEE;;2013;WOS:000335313100054
Design of a Coastal Transport Integrated System: Preliminary System Specifications and Data Collection for the Aegean Sea Islands;Lecture Notes in Computer Science;;2013;WOS:000335140700019
Fast Underwater Vehicle Manipulator System motion planning in GPUs;Mediterranean Conference on Control and Automation;;2013;WOS:000333245100179
CREATING SHARED VALUE WITH ECO-EFFICIENT AND GREEN CHEMICAL SYSTEMS IN SHIP OPERATIONS AND IN BALLAST WATER MANAGEMENT;FRESENIUS ENVIRONMENTAL BULLETIN;;2013;WOS:000333072100015
A Robust Visual Servo Control Scheme with Prescribed Performance for an Autonomous Underwater Vehicle;IEEE International Conference on Intelligent Robots and Systems;;2013;WOS:000331367403139
A Robust Sonar Servo Control Scheme for Wall-Following using an Autonomous Underwater Vehicle;IEEE International Conference on Intelligent Robots and Systems;;2013;WOS:000331367403141
Escape-related behavior of juvenile gilthead sea bream (Sparus aurata) versus rearing density in experimental conditions;JOURNAL OF BIOLOGICAL RESEARCH-THESSALONIKI;;2013;WOS:000331437600004
Fulvia fragilis (Forsskal in Niebuhr, 1775) (Bivalvia: Cardiidae), first record of an alien mollusk in the Gulf of Thessaloniki (Inner Thermaikos Gulf, North Aegean Sea, Greece);JOURNAL OF BIOLOGICAL RESEARCH-THESSALONIKI;;2013;WOS:000331437600006
New and uncommon Bivalvia Mollusca of Thermaikos Gulf (NW Aegean Sea);JOURNAL OF BIOLOGICAL RESEARCH-THESSALONIKI;;2013;WOS:000331437600017
THE FATE OF POLLUTION DUE TO A RIVER: A NUMERICAL STUDY FOR SOUTH-EASTERN COASTS OF THE GULF OF PATRAS (GREECE);FRESENIUS ENVIRONMENTAL BULLETIN;;2013;WOS:000329084600002
Temperature and salinity variability in the Greek Seas based on POSEIDON stations time series: preliminary results;MEDITERRANEAN MARINE SCIENCE;10.12681/mms.446;2013;WOS:000329338800001
Does by-catch pose a threat for the conservation of seabird populations in the southern Ionian Sea (eastern Mediterranean)? A questionnaire-based survey of local fisheries;MEDITERRANEAN MARINE SCIENCE;10.12681/mms.541;2013;WOS:000329338800002
Zooplankton community dynamics and environmental factors in Lake Ozeros (Greece);MEDITERRANEAN MARINE SCIENCE;10.12681/mms.534;2013;WOS:000329338800004
LOGGERHEAD SEA TURTLES (CARETTA CARETTA) NESTING PREFERENCES AND TOURISM INTERVENTIONS: THE CASE OF ZAKYNTHOS;FRESENIUS ENVIRONMENTAL BULLETIN;;2013;WOS:000327563500016
Downward fluxes of sinking particulate matter in the deep Ionian Sea (NESTOR site), eastern Mediterranean: seasonal and interannual variability;BIOGEOSCIENCES;10.5194/bg-10-7235-2013;2013;WOS:000327814700031
SIZE-FRACTIONATED PARTICULATE ORGANIC CARBON (POC) EXPORT FLUXES ESTIMATED USING Th-234-U-238 DISEQUILIBRIA IN THE SARONIKOS GULF (GREECE) DURING WINTER BLOOM;FRESENIUS ENVIRONMENTAL BULLETIN;;2013;WOS:000327563300003
Behavior and trends for Zn in Saronikos Gulf;E3S Web of Conferences;10.1051/e3sconf/20130132012;2013;WOS:000326475400256
Comparative Study of the Accumulation of Ni in Different Tissues of Mussels and Soft Clams;E3S Web of Conferences;10.1051/e3sconf/20130111003;2013;WOS:000326475400087
Occurrence, sources and transport pathways of natural and anthropogenic hydrocarbons in deep-sea sediments of the eastern Mediterranean Sea;BIOGEOSCIENCES;10.5194/bg-10-6069-2013;2013;WOS:000326468900003
VARIATION OF PHYSICOCHEMICAL PARAMETERS IN THE COASTAL WATERS OF THE POTIDEA CHANNEL (GREECE);JOURNAL OF ENVIRONMENTAL PROTECTION AND ECOLOGY;;2013;WOS:000326128100004
ENERGY PRODUCTION FROM SEA WAVES AND CURRENTS. A GENERAL REVIEW;JOURNAL OF ENVIRONMENTAL PROTECTION AND ECOLOGY;;2013;WOS:000326128100015
Occurrence and abundance of the deep-water red shrimps Aristeus antennatus (Risso, 1816) and Aristaeomorpha foliacea (Risso, 1827) in the central eastern Mediterranean Sea;CAHIERS DE BIOLOGIE MARINE;;2013;WOS:000322862700004
Growth and reproduction of European sardine, Sardina pilchardus (Pisces: Clupeidae), in northeastern Mediterranean;CAHIERS DE BIOLOGIE MARINE;;2013;WOS:000322862700007
Influence of chemosynthetic ecosystems on nematode community structure and biomass in the deep eastern Mediterranean Sea;BIOGEOSCIENCES;10.5194/bg-10-5381-2013;2013;WOS:000323980300009
First account of native and alien macroalgal biodiversity at Andros Island (Greece, Eastern Mediterranean);NOVA HEDWIGIA;10.1127/0029-5035/2013/0109;2013;WOS:000323398000010
Downward fluxes of elemental carbon, metals and polycyclic aromatic hydrocarbons in settling particles from the deep Ionian Sea (NESTOR site), Eastern Mediterranean;BIOGEOSCIENCES;10.5194/bg-10-4449-2013;2013;WOS:000322242700004
Benthic communities in the deep Mediterranean Sea: exploring microbial and meiofaunal patterns in slope and basin ecosystems;BIOGEOSCIENCES;10.5194/bg-10-4861-2013;2013;WOS:000322242700030
Three-dimensional mapping of marine caves using a handheld echosounder;MARINE ECOLOGY PROGRESS SERIES;10.3354/meps10374;2013;WOS:000321776600002
SHALLOW COASTAL LAGOON SEDIMENT CHARACTERISTICS AND WATER PHYSICOCHEMICAL PARAMETERS - MYRTARI LAGOON, MEDITERRANEAN SEA, WESTERN GREECE;FRESENIUS ENVIRONMENTAL BULLETIN;;2013;WOS:000319179200020
Strengths and Weaknesses of the Management and Monitoring of Deep-Water Stocks, Fisheries, and Ecosystems in Various Areas of the World-A Roadmap Toward Sustainable Deep-Water Fisheries in the Northeast Atlantic?;REVIEWS IN FISHERIES SCIENCE;10.1080/10641262.2013.785475;2013;WOS:000318979900004
First record of Albunea carabus (Linnaeus, 1758) (Decapoda: Anomura: Hippoidea) in the Aegean Sea;CAHIERS DE BIOLOGIE MARINE;;2013;WOS:000318667800015
Tipping points for seawater intrusion in coastal aquifers under rising sea level;ENVIRONMENTAL RESEARCH LETTERS;10.1088/1748-9326/8/1/014001;2013;WOS:000316998300008
Comparative study of the functional morphology of antennae, pleopods and exoskeleton among five species of Amphipoda (Crustacea) living in different ecological zones: a gradual transition from marine to terrestrial environment;JOURNAL OF BIOLOGICAL RESEARCH-THESSALONIKI;;2013;WOS:000317256100003
Effect of temperature, stocking density, feeding conditions and experimental day on the horizontal and vertical distribution of sea bass fry Dicentrarchus labrax (Linnaeus, 1758);JOURNAL OF BIOLOGICAL RESEARCH-THESSALONIKI;;2013;WOS:000317256100013
Fish dietary patterns in the eutrophic Lake Volvi (East Mediterranean);JOURNAL OF BIOLOGICAL RESEARCH-THESSALONIKI;;2013;WOS:000317256100017
Occurrence of oilfish Ruvettus pretiosus Cocco, 1829 (Perciformes: Gempylidae) in Chalkidiki peninsula, North Aegean Sea, Greece;JOURNAL OF BIOLOGICAL RESEARCH-THESSALONIKI;;2013;WOS:000317256100019
Evidence for 'escape through spawning' in large gilthead sea bream Sparus aurata reared in commercial sea-cages;AQUACULTURE ENVIRONMENT INTERACTIONS;10.3354/aei00057;2013;WOS:000316362200005
Seasonal changes in growth and condition of anchovy late larvae explained with a hydrodynamic-biogeochemical model simulation;MARINE ECOLOGY PROGRESS SERIES;10.3354/meps10178;2013;WOS:000316617800015
Mitochondrial DNA reveals Pleistocenic colonisation of the Mediterranean by loggerhead turtles (Caretta caretta);JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY;10.1016/j.jembe.2012.10.011;2013;WOS:000315609700003
Characterizing the potential habitat of European anchovy Engraulis encrasicolus in the Mediterranean Sea, at different life stages;FISHERIES OCEANOGRAPHY;10.1111/fog.12005;2013;WOS:000314475500001
Macroalgal community response to re-oligotrophication in Saronikos Gulf;MARINE ECOLOGY PROGRESS SERIES;10.3354/meps10060;2013;WOS:000313344300006
